project_id,project_name,program_group,project_start_date,project_completion_date,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income,low_income_units,moderate_income,middle_income,other,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,senior_units,planned_tax_benefit
62987,CONFIDENTIAL,Confidential,2016-09-28T00:00:00.000,2016-09-28T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
62988,CONFIDENTIAL,Confidential,2016-09-28T00:00:00.000,2016-09-28T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
62989,CONFIDENTIAL,Confidential,2016-09-29T00:00:00.000,2016-09-29T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
62990,CONFIDENTIAL,Confidential,2016-09-30T00:00:00.000,2016-09-30T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
62994,CONFIDENTIAL,Confidential,2016-08-05T00:00:00.000,2016-08-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
62995,CONFIDENTIAL,Confidential,2016-08-08T00:00:00.000,2016-08-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
62996,CONFIDENTIAL,Confidential,2016-08-11T00:00:00.000,2016-08-11T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63003,28-16 21ST STREET,Multifamily Incentives Program,2017-06-19T00:00:00.000,2021-11-24T00:00:00.000,No,Non Prevailing Wage,0,0,10,0,5,0,15,0,15,50,0,421a
63007,CONFIDENTIAL,Confidential,2016-08-05T00:00:00.000,2016-08-05T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63011,CONFIDENTIAL,Confidential,2016-08-18T00:00:00.000,2016-08-18T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63012,CONFIDENTIAL,Confidential,2016-08-24T00:00:00.000,2016-08-24T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63013,CONFIDENTIAL,Confidential,2016-08-30T00:00:00.000,2016-08-30T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
63014,1325 SOUTHERN BOULEVARD,Small Homes Program,2018-01-18T00:00:00.000,2023-11-02T00:00:00.000,No,Non Prevailing Wage,0,12,18,0,0,1,31,0,31,31,0,420c
63026,LOS SURES. 11-23 MONTIETH ST. RHEINGOLD,Multifamily Finance Program,2021-09-29T00:00:00.000,2024-02-29T00:00:00.000,No,Prevailing Wage,93,0,0,0,0,1,94,0,94,94,93,420c
63036,MHANY. 1921 CORTELYOU ROAD,Multifamily Finance Program,2018-06-13T00:00:00.000,2020-12-18T00:00:00.000,No,Non Prevailing Wage,53,8,14,0,0,1,76,0,76,76,15,420c
63093,CONFIDENTIAL,Confidential,2016-10-13T00:00:00.000,2016-10-13T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63095,CONFIDENTIAL,Confidential,2016-10-21T00:00:00.000,2016-10-21T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63096,CONFIDENTIAL,Confidential,2016-10-28T00:00:00.000,2016-10-28T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63121,2211 THIRD AVENUE,Multifamily Incentives Program,2017-03-30T00:00:00.000,,No,Non Prevailing Wage,0,0,22,0,0,0,22,0,22,108,0,421a
63122,VOA. 112 EAST CLARKE PLACE,Multifamily Finance Program,2018-06-28T00:00:00.000,2021-04-02T00:00:00.000,No,Prevailing Wage,121,0,0,0,0,1,122,0,122,122,121,420c
63151,SPOFFORD DETENTION CENTER PHASE 1,Multifamily Finance Program,2019-06-27T00:00:00.000,2023-09-29T00:00:00.000,No,Non Prevailing Wage,36,36,110,0,0,1,183,0,183,183,0,420c
63154,RIVERWALK 8,Multifamily Finance Program,2018-12-18T00:00:00.000,2021-07-14T00:00:00.000,No,Non Prevailing Wage,0,69,33,68,170,1,341,0,341,341,0,
63168,MANHANTANVILLE (PHASE II),Multifamily Finance Program,2018-12-27T00:00:00.000,2018-12-27T00:00:00.000,Yes,Non Prevailing Wage,0,0,7,0,0,0,0,7,7,43,0,Article XI
63172,1618 FULTON STREET,Multifamily Finance Program,2018-06-22T00:00:00.000,2023-01-19T00:00:00.000,No,Non Prevailing Wage,8,21,23,50,0,1,103,0,103,103,0,Article XI
63174,CONFIDENTIAL,Confidential,2016-11-08T00:00:00.000,2017-02-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,1,
63209,HUNTERS POINT SOUTH PARCEL C -SOUTH TOWER,Multifamily Finance Program,2018-12-26T00:00:00.000,2021-04-21T00:00:00.000,No,Non Prevailing Wage,0,80,0,65,40,1,186,0,186,394,0,421a
63221,"THEHUTCHINSONPARKWAYAPARTMENTS,INC.HRP.FY17",Multifamily Finance Program,2017-06-30T00:00:00.000,,No,Non Prevailing Wage,75,81,2,0,0,1,2,157,159,159,0,J-51 Enriched
63225,CONFIDENTIAL,Confidential,2016-11-29T00:00:00.000,2017-03-24T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,1,
63252,37 AVENUE B HDFC.HRP.FY19,Multifamily Finance Program,2019-06-13T00:00:00.000,2021-03-18T00:00:00.000,No,Non Prevailing Wage,4,2,0,0,0,0,6,0,6,6,0,Article XI
63260,ENNIS FRANCIS III B1,Multifamily Finance Program,2022-12-20T00:00:00.000,,No,Non Prevailing Wage,51,43,74,0,0,1,169,0,169,169,0,
63267,CONFIDENTIAL,Confidential,2016-11-01T00:00:00.000,2016-11-01T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63269,CONFIDENTIAL,Confidential,2016-11-16T00:00:00.000,2016-11-16T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63271,CONFIDENTIAL,Confidential,2016-11-01T00:00:00.000,2016-11-01T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63274,CONFIDENTIAL,Confidential,2016-11-29T00:00:00.000,2016-11-29T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63282,12 ECKFORD,Multifamily Incentives Program,2018-05-24T00:00:00.000,2021-10-19T00:00:00.000,No,Non Prevailing Wage,0,0,21,0,10,0,31,0,31,101,0,421a
63289,ARKER. 888 FOUNTAIN AVE. BUILDING B1,Multifamily Finance Program,2017-11-02T00:00:00.000,2020-11-19T00:00:00.000,No,Prevailing Wage,199,0,0,0,0,1,200,0,200,200,199,420c
63326,469 TOMPKINS AVE.GHPP.FY20,Multifamily Finance Program,2020-02-11T00:00:00.000,,No,Non Prevailing Wage,0,0,5,1,0,0,6,0,6,6,0,J-51 Enriched
63332,CIRRUS REALTY HDFC.HPO.FY18,Multifamily Finance Program,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,0,9,37,0,0,1,47,0,47,47,0,Article XI
63335,CONFIDENTIAL,Confidential,2016-12-07T00:00:00.000,2017-09-14T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,1,
63338,CONFIDENTIAL,Confidential,2016-10-27T00:00:00.000,2016-12-05T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,0,
63339,CONFIDENTIAL,Confidential,2016-11-30T00:00:00.000,2017-01-23T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63342,BILIG REALTY HDFC.HPO.FY18,Multifamily Finance Program,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,3,16,33,1,0,1,54,0,54,54,0,Article XI
63343,ENDACOFE REALTY HDFC.HPO.FY18,Multifamily Finance Program,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,2,11,40,0,0,1,54,0,54,54,0,Article XI
63344,MATSIA REALTY HDFC.HPO.FY18,Multifamily Finance Program,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,17,71,254,1,0,7,350,0,350,350,0,Article XI
63345,888 FOUNTAIN AVENUE BUILDING B3,Multifamily Finance Program,2017-11-02T00:00:00.000,2020-12-11T00:00:00.000,No,Non Prevailing Wage,15,15,113,0,0,1,144,0,144,144,0,420c
63348,CONFIDENTIAL,Confidential,2016-12-30T00:00:00.000,2017-01-11T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,0,
63349,CONFIDENTIAL,Confidential,2016-12-30T00:00:00.000,2017-05-24T00:00:00.000,No,Non Prevailing Wage,0,0,0,2,0,0,0,2,2,2,0,
63356,BUSHWICK CEDAR PARTNERS LLC.HUDMF.FY17,Multifamily Finance Program,2017-06-02T00:00:00.000,2017-06-02T00:00:00.000,Yes,Non Prevailing Wage,57,7,4,1,0,1,70,0,70,70,0,Article XI
63358,MADISON COURT LIMITED PARTNERSHIP.HUDMF.FY17,Multifamily Finance Program,2017-06-14T00:00:00.000,2017-06-14T00:00:00.000,Yes,Non Prevailing Wage,38,13,16,1,0,1,69,0,69,69,0,Article XI
63367,CUCS. 302-314 W 127TH STREET. KELLY HOTEL,Multifamily Finance Program,2018-06-26T00:00:00.000,2020-12-29T00:00:00.000,No,Prevailing Wage,71,0,45,0,0,1,117,0,117,117,0,420c
63368,Marion Avenue Residence,Multifamily Incentives Program,2016-11-10T00:00:00.000,2019-06-12T00:00:00.000,No,Non Prevailing Wage,0,0,99,0,0,1,100,0,100,100,0,420c
63369,Brighton Houses Coop,Multifamily Finance Program,2016-12-28T00:00:00.000,2018-10-31T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,193,0,0,193,193,193,0,Article II
63371,Scott Tower (HDC),Multifamily Finance Program,2016-12-20T00:00:00.000,2019-12-31T00:00:00.000,No,Non Prevailing Wage,0,0,0,0,352,0,0,352,352,352,0,Article II
63372,Village East Towers (HDC),Multifamily Finance Program,2016-12-29T00:00:00.000,2016-12-29T00:00:00.000,No,Prevailing Wage,0,0,0,0,434,0,0,434,434,434,0,Article II
63373,Arverne View Apartments (AKA Ocean Village),Multifamily Finance Program,2016-12-21T00:00:00.000,2016-12-21T00:00:00.000,Yes,Prevailing Wage,0,0,1093,0,0,0,1093,0,1093,1093,0,Article II
63553,CONFIDENTIAL,Confidential,2016-12-20T00:00:00.000,2016-12-20T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63554,CONFIDENTIAL,Confidential,2016-12-14T00:00:00.000,2016-12-14T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63716,CONFIDENTIAL,Confidential,2016-12-09T00:00:00.000,2016-12-09T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63717,CONFIDENTIAL,Confidential,2016-12-27T00:00:00.000,2016-12-27T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63732,EVERGREEN GARDENS,Multifamily Incentives Program,2017-06-29T00:00:00.000,2020-02-06T00:00:00.000,No,Non Prevailing Wage,0,0,183,0,0,0,183,0,183,911,0,421a
63734,BRISA. 1488 NY AVE. BPHN SENIOR RESIDENCES,Multifamily Finance Program,2018-10-18T00:00:00.000,2021-03-01T00:00:00.000,No,Prevailing Wage,88,0,0,0,0,1,89,0,89,89,88,420c
63736,CONFIDENTIAL,Confidential,2016-12-05T00:00:00.000,2016-12-05T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63737,CONFIDENTIAL,Confidential,2016-12-15T00:00:00.000,2016-12-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63738,CONFIDENTIAL,Confidential,2016-12-30T00:00:00.000,2016-12-30T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63751,MOSHOLU GRAND,Multifamily Finance Program,2018-06-22T00:00:00.000,2020-08-13T00:00:00.000,No,Non Prevailing Wage,16,15,97,23,0,1,152,0,152,152,0,Article XI
63757,SPOFFORD DETENTION CENTER PHASE 2,Multifamily Finance Program,2023-06-28T00:00:00.000,,No,Non Prevailing Wage,86,92,179,0,0,2,359,0,359,359,0,420c
63760,DANCE THEATRE OF HARLEM,Small Homes Program,2017-06-30T00:00:00.000,2019-11-29T00:00:00.000,No,Non Prevailing Wage,0,9,29,0,0,1,39,0,39,39,0,420c
63761,168TH STREET GARAGE,Multifamily Finance Program,2018-06-29T00:00:00.000,2023-10-10T00:00:00.000,No,Non Prevailing Wage,20,39,193,134,0,1,387,0,387,387,0,Article XI
63763,CONEY ISLAND PHASE 1 (L&M),Multifamily Finance Program,2018-06-29T00:00:00.000,2023-05-01T00:00:00.000,No,Non Prevailing Wage,90,89,244,22,0,1,446,0,446,446,0,420c
63764,CONEY ISLAND PHASE 2,Multifamily Finance Program,2021-12-22T00:00:00.000,,No,Non Prevailing Wage,94,94,148,39,0,1,376,0,376,376,0,420c
63766,1001 WHITLOCK AVENUE,Multifamily Finance Program,2023-06-29T00:00:00.000,,No,Non Prevailing Wage,72,61,131,0,0,1,265,0,265,265,0,420c
63769,LINWOOD PARK APARTMENTS,Multifamily Finance Program,2018-06-28T00:00:00.000,2020-11-10T00:00:00.000,No,Non Prevailing Wage,38,2,59,0,0,1,100,0,100,100,0,420c
63771,700 MANIDA STREET,Multifamily Finance Program,2018-06-27T00:00:00.000,2021-06-29T00:00:00.000,No,Non Prevailing Wage,46,29,32,0,0,1,108,0,108,108,48,420c
63772,BRONX POINT A,Multifamily Finance Program,2020-12-29T00:00:00.000,,No,Non Prevailing Wage,163,108,162,108,0,1,542,0,542,542,0,
63774,ST. FRANCIS,Multifamily Finance Program,2021-06-24T00:00:00.000,2024-01-09T00:00:00.000,No,Non Prevailing Wage,42,24,49,0,0,1,116,0,116,116,30,420c
63775,BEACH GREEN DUNES - PHASE 2,Multifamily Finance Program,2017-12-15T00:00:00.000,2019-11-07T00:00:00.000,No,Non Prevailing Wage,26,25,75,0,0,1,127,0,127,127,0,420c
63776,EBENEZER PLAZA PHASE II,Multifamily Finance Program,2022-06-29T00:00:00.000,,No,Non Prevailing Wage,53,51,103,0,0,1,208,0,208,208,0,420c
63777,APEX PLACE,Multifamily Finance Program,2019-06-26T00:00:00.000,2023-01-30T00:00:00.000,No,Non Prevailing Wage,44,89,88,220,0,1,442,0,442,442,0,Article XI
63778,153-19 JAMAICA AVENUE,Multifamily Incentives Program,2018-12-20T00:00:00.000,2023-05-10T00:00:00.000,No,Non Prevailing Wage,0,0,138,0,0,0,138,0,138,139,0,420c
63790,NEWSTART REALTY HDFC.HPO.FY17,Multifamily Finance Program,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,2,44,165,0,0,5,216,0,216,216,0,Article XI
63791,REBIRTH REALTY CORP HDFC.HPO.FY18,Multifamily Finance Program,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,3,14,72,0,0,2,91,0,91,91,0,Article XI
63793,ZEVRONE REALTY HDFC.HPO.FY18,Multifamily Finance Program,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,49,85,298,0,0,10,442,0,442,442,0,Article XI
63794,HAZY REALTY HDFC.HPO.FY18,Multifamily Finance Program,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,2,30,111,0,0,2,145,0,145,145,0,Article XI
63795,NEW TOWNSEND REALTY HDFC.HPO.FY18,Multifamily Finance Program,2017-10-31T00:00:00.000,2017-10-31T00:00:00.000,Yes,Non Prevailing Wage,1,6,51,0,0,1,59,0,59,59,0,Article XI
63799,VICTORY COMMONS,Multifamily Finance Program,2020-08-11T00:00:00.000,2023-06-28T00:00:00.000,No,Non Prevailing Wage,18,17,44,15,0,1,95,0,95,95,0,420c
63800,THE BRIDGE. 3500 PARK AVE,Multifamily Finance Program,2018-05-17T00:00:00.000,2020-10-16T00:00:00.000,No,Non Prevailing Wage,69,8,37,0,0,1,115,0,115,115,31,420c
63808,INDEPENDENCE HOUSE.PLP.FY18,Multifamily Finance Program,2017-10-26T00:00:00.000,2024-06-06T00:00:00.000,No,Prevailing Wage,14,76,29,0,0,1,120,0,120,120,76,
63811,EAST VILLAGE I HDFC.HUDMF.FY18,Multifamily Finance Program,2018-07-02T00:00:00.000,2020-10-01T00:00:00.000,No,Non Prevailing Wage,125,16,6,2,1,2,152,0,152,152,12,Article XI
63838,RAINBOW PLZ,Multifamily Incentives Program,2017-04-07T00:00:00.000,2017-04-07T00:00:00.000,Yes,Non Prevailing Wage,0,0,126,0,0,1,127,0,127,127,0,Article V
63839,PENN SOUTH,Multifamily Incentives Program,2017-04-27T00:00:00.000,2017-04-27T00:00:00.000,Yes,Non Prevailing Wage,424,380,388,542,455,0,0,2189,2189,2820,0,Article V
63840,FULTON PARK,Multifamily Incentives Program,2017-06-26T00:00:00.000,2017-06-26T00:00:00.000,Yes,Non Prevailing Wage,0,209,0,0,0,0,209,0,209,209,0,Article V
63841,CLINTON-ARMS,Multifamily Incentives Program,2017-06-26T00:00:00.000,2017-06-26T00:00:00.000,Yes,Non Prevailing Wage,0,86,0,0,0,0,86,0,86,86,0,Article V
63842,MCKINLEY-MANOR,Multifamily Incentives Program,2017-06-26T00:00:00.000,2017-06-26T00:00:00.000,Yes,Non Prevailing Wage,0,60,0,0,0,0,60,0,60,60,0,Article V
63843,TRI-BLOCK,Multifamily Incentives Program,2017-06-26T00:00:00.000,2017-06-26T00:00:00.000,Yes,Non Prevailing Wage,0,96,0,0,0,0,96,0,96,96,0,Article V
63844,SUTTER-GARDENS,Multifamily Incentives Program,2017-06-26T00:00:00.000,2017-06-26T00:00:00.000,Yes,Non Prevailing Wage,0,258,0,0,0,0,258,0,258,258,0,Article V
63845,LESPMHA HDFC,Multifamily Incentives Program,2017-06-29T00:00:00.000,2017-06-29T00:00:00.000,Yes,Non Prevailing Wage,0,106,99,0,0,5,210,0,210,210,0,Article XI
63859,140-26 FRANKLIN AVENUE HPO FY17,Multifamily Finance Program,2017-06-22T00:00:00.000,2017-06-22T00:00:00.000,Yes,Non Prevailing Wage,0,0,2,51,0,1,54,0,54,54,0,Article XI
63860,CONFIDENTIAL,Confidential,2017-01-05T00:00:00.000,2017-01-05T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63863,CONFIDENTIAL,Confidential,2017-01-17T00:00:00.000,2017-01-17T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63864,CONFIDENTIAL,Confidential,2017-01-19T00:00:00.000,2017-01-19T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63865,CONFIDENTIAL,Confidential,2017-01-20T00:00:00.000,2017-01-20T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63866,CONFIDENTIAL,Confidential,2017-01-23T00:00:00.000,2017-01-23T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63867,CONFIDENTIAL,Confidential,2017-01-25T00:00:00.000,2017-01-25T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63868,CONFIDENTIAL,Confidential,2017-01-26T00:00:00.000,2017-01-26T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63869,CONFIDENTIAL,Confidential,2017-01-26T00:00:00.000,2017-01-26T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63870,CONFIDENTIAL,Confidential,2017-01-27T00:00:00.000,2017-01-27T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
63877,TYPE A. 1490 SOUTHERN BLVD. MWBE RFP SITE E,Multifamily Finance Program,2018-12-26T00:00:00.000,2020-12-18T00:00:00.000,No,Prevailing Wage,114,0,0,0,0,1,115,0,115,115,114,420c
63880,PRC TIFFANY STREET,Multifamily Finance Program,2018-06-25T00:00:00.000,2020-11-30T00:00:00.000,No,Non Prevailing Wage,46,40,74,0,0,1,161,0,161,161,0,Article XI
63883,COURTLANDT MANOR,Small Homes Program,2023-11-03T00:00:00.000,,No,Non Prevailing Wage,5,4,13,0,0,1,23,0,23,23,0,420c
63885,ALMA - 545 PROSPECT PLACE,Multifamily Finance Program,2017-06-22T00:00:00.000,2017-06-22T00:00:00.000,Yes,Non Prevailing Wage,0,0,14,130,11,0,155,0,155,155,0,Article XI
63886,MWBE SITE C - 1510-1524 BROADWAY,Multifamily Finance Program,2022-06-21T00:00:00.000,,No,Non Prevailing Wage,10,44,53,0,0,1,108,0,108,108,0,420c
63887,ALMA - 565 PROSPECT PLACE,Multifamily Finance Program,2017-06-22T00:00:00.000,2017-06-22T00:00:00.000,Yes,Non Prevailing Wage,0,0,23,61,2,0,86,0,86,86,0,Article XI
68679,CONFIDENTIAL,Confidential,2019-06-19T00:00:00.000,2020-01-13T00:00:00.000,No,Non Prevailing Wage,0,0,0,1,0,0,0,1,1,1,0,
63888,ALMA - 713 CLASSON,Multifamily Finance Program,2017-10-11T00:00:00.000,2017-10-11T00:00:00.000,Yes,Non Prevailing Wage,0,0,1,70,5,0,76,0,76,76,0,Article XI
63889,ALMA - 480 ST MARKS,Multifamily Finance Program,2017-06-29T00:00:00.000,2017-06-29T00:00:00.000,Yes,Non Prevailing Wage,0,0,19,52,0,0,71,0,71,71,0,Article XI
63890,ALMA - 500 ST MARKS,Multifamily Finance Program,2017-06-29T00:00:00.000,2017-06-29T00:00:00.000,Yes,Non Prevailing Wage,0,0,0,67,2,0,69,0,69,69,0,Article XI
63899,948 MYRTLE AVE,Multifamily Incentives Program,2018-06-12T00:00:00.000,2022-10-25T00:00:00.000,No,Non Prevailing Wage,0,0,24,0,0,0,0,24,24,101,0,421a
63913,BEDFORD ARMS,Multifamily Finance Program,2017-12-28T00:00:00.000,2022-03-25T00:00:00.000,No,Non Prevailing Wage,0,19,28,0,46,1,94,0,94,94,0,Article XI
63931,39-11 QUEENS BLVD,Multifamily Incentives Program,2018-10-09T00:00:00.000,,No,Non Prevailing Wage,0,0,9,0,6,0,15,0,15,48,0,421a
63933,SUS. 461 ALABAMA AVENUE. MWBE SITE A.,Multifamily Finance Program,2020-07-31T00:00:00.000,2022-10-28T00:00:00.000,No,Non Prevailing Wage,43,11,16,0,0,1,71,0,71,71,0,420c
63937,POLYCLINIC OWNER LLC.HUDMULTI.FY18,Multifamily Finance Program,2017-10-04T00:00:00.000,2017-10-04T00:00:00.000,Yes,Non Prevailing Wage,110,17,16,6,1,1,151,0,151,151,0,Article XI
63939,NERVE LTU HOUSING DEVELOPMENT FUND COMPANY.HUDMF.FY18,Multifamily Finance Program,2018-01-22T00:00:00.000,2018-01-22T00:00:00.000,Yes,Non Prevailing Wage,108,19,6,0,1,1,135,0,135,135,0,Article XI
63941,HP DUNWELL HOUSING DEVELOPMENT FUND COMPANY.HUDMF.FY18,Multifamily Finance Program,2018-01-22T00:00:00.000,2019-12-05T00:00:00.000,No,Non Prevailing Wage,160,13,3,6,0,1,183,0,183,183,0,Article XI
63968,BALTON COMMONS,Small Homes Program,2019-11-27T00:00:00.000,2022-04-21T00:00:00.000,No,Non Prevailing Wage,9,4,13,10,0,1,37,0,37,37,0,420c
63974,SENDERO VERDE A,Multifamily Finance Program,2021-06-24T00:00:00.000,,No,Non Prevailing Wage,88,51,69,139,0,1,348,0,348,348,0,Article XI
64027,SENDERO VERDE B,Multifamily Finance Program,2019-06-27T00:00:00.000,2023-04-13T00:00:00.000,No,Non Prevailing Wage,108,72,108,72,0,1,361,0,361,361,0,420c
64085,CONFIDENTIAL,Confidential,2017-02-08T00:00:00.000,2017-02-08T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64086,CONFIDENTIAL,Confidential,2017-02-09T00:00:00.000,2017-02-09T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64087,CONFIDENTIAL,Confidential,2017-02-10T00:00:00.000,2017-02-10T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64088,CONFIDENTIAL,Confidential,2017-02-15T00:00:00.000,2017-02-15T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64106,CONFIDENTIAL,Confidential,2017-02-22T00:00:00.000,2017-02-22T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64114,BLONDELL COMMONS,Multifamily Finance Program,2023-06-30T00:00:00.000,,No,Non Prevailing Wage,91,22,68,0,0,1,182,0,182,182,0,420c
64157,E.M. MOORE HOUSING FOR THE ELDERLY,Multifamily Incentives Program,2017-10-04T00:00:00.000,2017-10-04T00:00:00.000,Yes,Non Prevailing Wage,0,0,88,0,0,1,89,0,89,89,88,Article XI
64186,343 RALPH AVENUE,Multifamily Incentives Program,2018-06-18T00:00:00.000,,No,Non Prevailing Wage,0,0,20,0,0,0,20,0,20,20,0,421a
64217,MARION + CRESTON NCP,Small Homes Program,2021-06-29T00:00:00.000,2024-01-26T00:00:00.000,No,Non Prevailing Wage,13,10,20,0,0,0,43,0,43,43,0,420c
64232,RADROC,Multifamily Finance Program,2019-12-20T00:00:00.000,,No,Non Prevailing Wage,25,101,126,0,0,1,253,0,253,253,0,420c
64252,LINDEN TERRACE BUILDING 1,Multifamily Finance Program,2018-06-25T00:00:00.000,2024-04-16T00:00:00.000,No,Non Prevailing Wage,48,48,138,0,0,1,235,0,235,235,0,Article XI
64268,SUNSET PARK APARTMENTS HDFC.HUDMF.FY17,Multifamily Finance Program,2017-06-13T00:00:00.000,2017-06-13T00:00:00.000,Yes,Non Prevailing Wage,343,32,9,18,1,5,408,0,408,408,0,Article XI
64297,187 KENT AVENUE,Multifamily Incentives Program,2017-12-28T00:00:00.000,,No,Non Prevailing Wage,0,0,15,0,14,0,29,0,29,96,0,421a
64301,CONFIDENTIAL,Confidential,2017-03-20T00:00:00.000,2017-03-31T00:00:00.000,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,2,2,1,
64332,CONFIDENTIAL,Confidential,2017-03-02T00:00:00.000,2017-03-02T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64376,41 WHIPPLE ST (LOS SURES PHASE 1),Multifamily Incentives Program,2018-10-15T00:00:00.000,2020-11-06T00:00:00.000,No,Non Prevailing Wage,0,0,50,0,0,0,50,0,50,51,0,420c
64377,CONFIDENTIAL,Confidential,2017-03-03T00:00:00.000,2017-03-03T00:00:00.000,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,1,1,0,
64379,CONFIDENTIAL,Confidential,2017-03-09T00:00:00.000,2017-03-09T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64381,CONFIDENTIAL,Confidential,2017-03-10T00:00:00.000,2017-03-10T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
64383,1921 ATLANTIC AVE,Multifamily Finance Program,2020-08-19T00:00:00.000,2024-05-14T00:00:00.000,No,Non Prevailing Wage,60,58,117,0,0,0,235,0,235,236,0,420c
64384,CONFIDENTIAL,Confidential,2017-03-21T00:00:00.000,2017-03-21T00:00:00.000,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,1,1,0,
